"IdSensore","NomeTipoSensore","UnitaMisura","Idstazione","NomeStazione","Quota","Provincia","Comune","Storico","DataStart","DataStop","Utm_Nord","UTM_Est","lat","lng","Location"
"6312","Ossidi di Azoto","µg/m³","502","Milano v.Juvara","122","MI","Milano","S","06/05/1977","11/06/2007","5035546","517377","45.47322769","9.22231536","POINT (9.22231536 45.47322769)"
"6412","Ossidi di Azoto","µg/m³","627","Cremona P.zza Cadorna","39","CR","Cremona","N","01/01/2002",,"4998110","579872","45.13195042","10.01574064","POINT (10.01574064 45.13195042)"
"12692","Cadmio","ng/m³","560","Varese v.Copelli","383","VA","Varese","N","01/04/2008",,"5073728","486035","45.8169745","8.82024911","POINT (8.82024911 45.8169745)"
"6884","Ozono","µg/m³","665","Viadana v. Cavalli","37","MN","Viadana","N","01/10/2003",,"4975705","619759","44.92469933","10.51750417","POINT (10.51750417 44.92469933)"
"10054","Biossido di Zolfo","µg/m³","691","Ferrera Erbognone AGIP v. Indipendenza","89","PV","Ferrera Erbognone","S","01/01/2007","01/01/2017","4995270","489675","45.11083169","8.86875714","POINT (8.86875714 45.11083169)"
"12589","Arsenico","ng/m³","669","Brescia Villaggio Sereno","70","BS","Brescia","N","01/04/2008",,"5040636","593101","45.51306214","10.19190606","POINT (10.19190606 45.51306214)"
"10013","Particelle sospese PM2.5","µg/m³","576","Merate v. Madonna di Loreto","279","LC","Merate","N","10/09/2006",,"5060569","531623","45.69795956","9.40619194","POINT (9.40619194 45.69795956)"
"10098","Biossido di Zolfo","µg/m³","697","Borgofranco sul Po loc. Bonizzo","14","MN","Borgofranco sul Po","S","29/11/2006","01/01/2018","4990430","671752","45.04650286","11.18094889","POINT (11.18094889 45.04650286)"
"9805","Biossido di Azoto","µg/m³","671","Mantova Tridolino","22","MN","Mantova","S","31/12/2004","31/01/2024","5001664","646147","45.153328","10.859272","POINT (10.859272 45.153328)"
"5642","Biossido di Zolfo","µg/m³","504","Sesto San Giovanni v. Cesare da Sesto","139","MI","Sesto San Giovanni","S","03/09/1974","04/05/1999","5042386","518435","45.53476819","9.23610903","POINT (9.23610903 45.53476819)"
"6632","Particolato Totale Sospeso","µg/m³","604","Tavazzano con Villavesco v.Cascina Bagnolo","85","LO","Tavazzano con Villavesco","S","13/01/2000","24/03/2005","5019734","532492","45.33036444","9.41464375","POINT (9.41464375 45.33036444)"
"6936","PM10 (SM2005)","µg/m³","596","Osio Sotto v.per Levate","182","BG","Osio Sotto","N","24/05/2000",,"5052072","547691","45.62055568","9.61173782","POINT (9.61173782 45.62055568)"
"5713","Ozono","µg/m³","502","Milano v.Juvara","122","MI","Milano","S","12/01/1981","20/07/2007","5035546","517377","45.47322769","9.22231536","POINT (9.22231536 45.47322769)"
"6956","PM10 (SM2005)","µg/m³","528","Milano Verziere","116","MI","Milano","N","01/11/2001",,"5034443","515270","45.46334886","9.19532511","POINT (9.19532511 45.46334886)"
"10324","Ozono","µg/m³","707","Mortara v. Trento","108","PV","Mortara","S","04/10/2007","12/05/2021","5011280","479925","45.25473597","8.74415572","POINT (8.74415572 45.25473597)"
"10007","Monossido di Carbonio","mg/m³","684","Truccazzano via Fornasino","105","MI","Truccazzano","S","17/02/2006","01/01/2018","5036889","536835","45.48455958","9.47134686","POINT (9.47134686 45.48455958)"
"5669","Biossido di Zolfo","µg/m³","583","Bergamo v.Meucci","249","BG","Bergamo","S","01/06/1989","03/06/2003","5059922","550116","45.69104328","9.64366092","POINT (9.64366092 45.69104328)"
"6801","Monossido di Carbonio","mg/m³","654","Sarezzo v.Minelli","269","BS","Sarezzo","S","18/02/1990","03/01/2023","5055826","593900","45.64962671","10.20509022","POINT (10.20509022 45.64962671)"
"10038","Biossido di Azoto","µg/m³","687","Ferno v.Di Dio","215","VA","Ferno","N","06/11/2006",,"5051773","481053","45.61924753","8.75697656","POINT (8.75697656 45.61924753)"
"9985","Particelle sospese PM2.5","µg/m³","600","Lodi v.Vignati","80","LO","Lodi","N","10/07/2006",,"5017060","538042","45.30601628","9.48527511","POINT (9.48527511 45.30601628)"
"6364","Ossidi di Azoto","µg/m³","517","Turbigo","141","MI","Turbigo","N","11/01/1990",,"5041480","479423","45.52655611","8.73650211","POINT (8.73650211 45.52655611)"
"5651","Biossido di Zolfo","µg/m³","501","Milano v.Marche","129","MI","Milano","S","07/11/1973","05/04/1999","5038105","514918","45.49631883","9.19093444","POINT (9.19093444 45.49631883)"
"10484","PM10 (SM2005)","µg/m³","1266","Bertonico v.Moro","65","LO","Bertonico","N","03/08/2009",,"5009105","552297","45.23349689","9.66625758","POINT (9.66625758 45.23349689)"
"6384","Ossidi di Azoto","µg/m³","570","Tirano Viale Italia","439","SO","Tirano","S","01/11/1993","30/07/2018","5118891","589196","46.216293","10.170397","POINT (10.170397 46.216293)"
"5960","Ozono","µg/m³","629","Crema v.XI febbraio","79","CR","Crema","N","28/04/1996",,"5023885","555127","45.36631075","9.70395139","POINT (9.70395139 45.36631075)"
"9983","Particelle sospese PM2.5","µg/m³","672","Cornale v.Libertà","74","PV","Cornale","N","02/02/2006",,"4987406","493238","45.04008561","8.91415717","POINT (8.91415717 45.04008561)"
"6889","Biossido di Azoto","µg/m³","667","Marmirolo Bosco Fontana","22","MN","Marmirolo","S","01/01/2003","30/07/2018","5007554","636848","45.20818653","10.74264811","POINT (10.74264811 45.20818653)"
"5600","Biossido di Azoto","µg/m³","597","Lallio v. Sforzatica","212","BG","Lallio","S","13/04/2000","01/01/2017","5056421","548190","45.65967114","9.61858011","POINT (9.61858011 45.65967114)"
"10413","PM10 (SM2005)","µg/m³","1263","Villa di Serio v. Glera","280","BG","Villa di Serio","S","07/10/2008","30/07/2018","5064969","557447","45.727881","9.738481","POINT (9.738481 45.727881)"
"10299","Benzene","µg/m³","653","Brescia v.Ziziola","125","BS","Brescia","S","15/10/1997","30/07/2018","5040836","595170","45.51456611","10.21846492","POINT (10.21846492 45.51456611)"
"6831","Ossidi di Azoto","µg/m³","657","Lonato del Garda v.del Marchesino","180","BS","Lonato del Garda","N","01/01/1990",,"5035536","615762","45.46375819","10.48078183","POINT (10.48078183 45.46375819)"
"5691","Biossido di Zolfo","µg/m³","608","Codogno v.Trento","59","LO","Codogno","S","13/01/2000","31/12/2022","5000892","554872","45.15937678","9.69815314","POINT (9.69815314 45.15937678)"
"9890","PM10 (SM2005)","µg/m³","674","Monza v.Machiavelli","162","MB","Monza","N","18/11/2005",,"5047450","521343","45.574117","9.263808","POINT (9.263808 45.574117)"
"6869","Benzene","µg/m³","642","Pavia v. Folperti","77","PV","Pavia","N","06/06/2002",,"5004590","512932","45.19468231","9.16464919","POINT (9.16464919 45.19468231)"
"10153","Ossidi di Azoto","µg/m³","702","Pieve di Coriano v. Bugatte","16","MN","Pieve di Coriano","S","29/11/2006","01/01/2018","4988901","666747","45.03394468","11.11691932","POINT (11.11691932 45.03394468)"
"6954","PM10 (SM2005)","µg/m³","661","Rezzato v.De Gasperi","147","BS","Rezzato","N","27/01/1997",,"5041110","604367","45.51571417","10.33624003","POINT (10.33624003 45.51571417)"
"6405","Ossidi di Azoto","µg/m³","625","Casalmaggiore v.Volta","23","CR","Casalmaggiore","S","01/01/2002","21/02/2007","4981793","612537","44.98066517","10.42738161","POINT (10.42738161 44.98066517)"
"5653","Biossido di Zolfo","µg/m³","555","Busto Arsizio v.Magenta","222","VA","Busto Arsizio","S","25/05/1991","03/01/2012","5050810","488313","45.61073922","8.850121","POINT (8.850121 45.61073922)"
"5631","Biossido di Zolfo","µg/m³","546","Magenta v. F. Turati","137","MI","Magenta","S","22/04/1995","03/10/2023","5034328","490635","45.46242074","8.88021388","POINT (8.88021388 45.46242074)"
"10197","Particelle sospese PM2.5","µg/m³","697","Borgofranco sul Po loc. Bonizzo","14","MN","Borgofranco sul Po","N","01/12/2006",,"4990430","671752","45.04650286","11.18094889","POINT (11.18094889 45.04650286)"
"6685","Biossido di Azoto","µg/m³","642","Pavia v. Folperti","77","PV","Pavia","N","01/06/2002",,"5004590","512932","45.19468231","9.16464919","POINT (9.16464919 45.19468231)"
"5637","Biossido di Zolfo","µg/m³","549","Milano P.zza Abbiategrasso","111","MI","Milano","S","20/05/1995","06/03/2003","5030980","514247","45.43220019","9.18215183","POINT (9.18215183 45.43220019)"
"10301","Benzene","µg/m³","574","Lecco v. Amendola","214","LC","Lecco","N","07/11/2006",,"5077479","530713","45.85019631","9.39558125","POINT (9.39558125 45.85019631)"
"10270","Ozono","µg/m³","655","Darfo Boario Terme v. De Amicis","221","BS","Darfo Boario Terme","S","01/01/2007","12/07/2023","5080789","591371","45.87460256","10.17736553","POINT (10.17736553 45.87460256)"
"6386","Ossidi di Azoto","µg/m³","558","Busto Arsizio  Accam","206","VA","Busto Arsizio","N","06/12/1998",,"5047718","487687","45.58289429","8.84216546","POINT (8.84216546 45.58289429)"
"5677","Biossido di Zolfo","µg/m³","564","Erba v. Battisti","279","CO","Erba","S","13/06/2009","10/01/2023","5072803","517232","45.8085738","9.2217792","POINT (9.2217792 45.8085738)"
"5961","Biossido di Azoto","µg/m³","630","Crema v.Indipendenza","78","CR","Crema","S","02/11/1999","03/04/2007","5024212","553035","45.36941556","9.67727511","POINT (9.67727511 45.36941556)"
"5621","Biossido di Zolfo","µg/m³","532","Cuggiono v. Languria","156","MI","Cuggiono","S","18/12/1989","11/12/2009","5038680","484723","45.50148956","8.80445883","POINT (8.80445883 45.50148956)"
"6388","Ossidi di Azoto","µg/m³","555","Busto Arsizio v.Magenta","222","VA","Busto Arsizio","S","25/05/1991","30/07/2018","5050810","488313","45.61073922","8.850121","POINT (8.850121 45.61073922)"
"10119","Biossido di Azoto","µg/m³","699","Magnacavallo campo sportivo","11","MN","Magnacavallo","S","29/11/2006","01/01/2018","4985830","671675","45.00514363","11.1784001","POINT (11.1784001 45.00514363)"
"20497","Benzene","µg/m³","1801","Brescia v.Tartaglia","151","BS","Brescia","N","07/12/2020",,"5043948","594556","45.54264789","10.21120522","POINT (10.21120522 45.54264789)"
"5826","Monossido di Carbonio","mg/m³","546","Magenta v. F. Turati","137","MI","Magenta","S","22/04/1995","03/10/2023","5034328","490635","45.46242074","8.88021388","POINT (8.88021388 45.46242074)"
"12625","Arsenico","ng/m³","705","Milano Pascal Città Studi","122","MI","Milano","N","01/04/2008",,"5036190","518405","45.478347","9.231667","POINT (9.231667 45.478347)"
"10165","Ossidi di Azoto","µg/m³","703","Schivenoglia v. Malpasso",,"MN","Schivenoglia","N","29/11/2006",,"4986922","663580","45.01688067","11.07609728","POINT (11.07609728 45.01688067)"
"10432","Biossido di Azoto","µg/m³","1264","Sondrio v.Paribelli","290","SO","Sondrio","N","04/01/2009",,"5113073","567873","46.16785664","9.87921169","POINT (9.87921169 46.16785664)"
"6888","Ozono","µg/m³","666","Porto Mantovano v. Gianni Rodari","29","MN","Porto Mantovano","S","01/06/2004","01/01/2018","5006244","641169","45.19554761","10.79727231","POINT (10.79727231 45.19554761)"
"5803","Monossido di Carbonio","mg/m³","577","Calolziocorte c.so Dante","215","LC","Calolziocorte","S","28/11/1994","04/01/2012","5072149","533373","45.80210114","9.42947022","POINT (9.42947022 45.80210114)"
"6733","Monossido di Carbonio","mg/m³","645","Voghera v.Repubblica","100","PV","Voghera","S","07/03/2002","04/01/2012","4981380","500562","44.98587178","9.00714089","POINT (9.00714089 44.98587178)"
"6862","Monossido di Carbonio","mg/m³","661","Rezzato v.De Gasperi","147","BS","Rezzato","S","24/11/1999","20/02/2023","5041110","604367","45.51571417","10.33624003","POINT (10.33624003 45.51571417)"
"5704","Biossido di Zolfo","µg/m³","569","Sondrio v.Mazzini","307","SO","Sondrio","N","01/11/1993",,"5113078","567173","46.16797103","9.87014581","POINT (9.87014581 46.16797103)"
"5680","Biossido di Zolfo","µg/m³","566","Olgiate Comasco v.Roma","404","CO","Olgiate Comasco","S","01/02/1995","05/02/2009","5070038","497388","45.78389908","8.96640489","POINT (8.96640489 45.78389908)"
"10095","Ossidi di Azoto","µg/m³","697","Borgofranco sul Po loc. Bonizzo","14","MN","Borgofranco sul Po","N","29/11/2006",,"4990430","671752","45.04650286","11.18094889","POINT (11.18094889 45.04650286)"
"5683","Biossido di Zolfo","µg/m³","573","Colico v.La Madoneta","229","LC","Colico","S","17/02/1991","09/02/2023","5109468","529713","46.1381409","9.38468725","POINT (9.38468725 46.1381409)"
"12691","Arsenico","ng/m³","560","Varese v.Copelli","383","VA","Varese","N","01/04/2008",,"5073728","486035","45.8169745","8.82024911","POINT (8.82024911 45.8169745)"
"5950","Biossido di Azoto","µg/m³","626","Corte de' Cortesi con Cignone v. Villa Strada Forca","57","CR","Corte de' Cortesi con Cignone","N","17/05/1996",,"5014380","578919","45.27848997","10.00620528","POINT (10.00620528 45.27848997)"
"10477","Monossido di Carbonio","mg/m³","1267","Turano Lodigiano v. Gramsci","65","LO","Turano Lodigiano","S","03/08/2009","31/03/2017","5010942","548751","45.25028636","9.62126692","POINT (9.62126692 45.25028636)"
"6260","Ossidi di Azoto","µg/m³","607","Abbadia Cerreto v. Fanfulla","64","LO","Abbadia Cerreto","N","13/01/2000",,"5017500","545920","45.30950506","9.58580022","POINT (9.58580022 45.30950506)"
"6208","Ossidi di Azoto","µg/m³","595","Filago v.Don Milani","190","BG","Filago","N","06/03/1992",,"5053519","543342","45.63387247","9.55609572","POINT (9.55609572 45.63387247)"
"6864","Ossidi di Azoto","µg/m³","661","Rezzato v.De Gasperi","147","BS","Rezzato","N","05/08/1992",,"5041110","604367","45.51571417","10.33624003","POINT (10.33624003 45.51571417)"
"5742","Ozono","µg/m³","572","Morbegno v.Cortivacci","262","SO","Morbegno","N","24/05/2003",,"5108901","543736","46.135486","9.56624","POINT (9.56624 46.135486)"
"10584","Ozono","µg/m³","1274","Perledo P.zza della stazione","212","LC","Perledo","N","01/09/2010",,"5095846","522171","46.01583272","9.28641942","POINT (9.28641942 46.01583272)"
"5656","Biossido di Zolfo","µg/m³","553","Saronno v.Marconi","211","VA","Saronno","S","25/06/1993","18/12/2001","5052270","502902","45.62397317","9.03723114","POINT (9.03723114 45.62397317)"
"10320","PM10 (SM2005)","µg/m³","548","Milano v.Senato","118","MI","Milano","N","10/08/2007",,"5035238","515435","45.470501","9.19746075","POINT (9.19746075 45.470501)"
"10025","Ozono","µg/m³","685","Calusco d'Adda v. Caduti sul Lavoro","273","BG","Calusco d'Adda","N","30/06/2006",,"5059767","537706","45.69043647","9.48426111","POINT (9.48426111 45.69043647)"
"9807","Ossidi di Azoto","µg/m³","671","Mantova Tridolino","22","MN","Mantova","S","23/04/2006","31/01/2024","5001664","646147","45.153328","10.859272","POINT (10.859272 45.153328)"
"6648","Particolato Totale Sospeso","µg/m³","517","Turbigo","141","MI","Turbigo","S","01/01/1990","26/02/2007","5041480","479423","45.52655611","8.73650211","POINT (8.73650211 45.52655611)"
"10501","PM10 (SM2005)","µg/m³","655","Darfo Boario Terme v. De Amicis","221","BS","Darfo Boario Terme","S","23/12/2008","12/07/2023","5080789","591371","45.87460256","10.17736553","POINT (10.17736553 45.87460256)"
"9965","PM10 (SM2005)","µg/m³","609","Casirate d'Adda v. Cimitero","108","BG","Casirate d'Adda","N","01/01/2006",,"5038450","543458","45.49822794","9.55624181","POINT (9.55624181 45.49822794)"
"5638","Biossido di Zolfo","µg/m³","514","Rho via Buon Gesù","152","MI","Rho","S","18/10/1982","04/05/1999","5041100","503483","45.52342919","9.0446025","POINT (9.0446025 45.52342919)"
"5628","Biossido di Zolfo","µg/m³","539","Milano v.Liguria","115","MI","Milano","S","14/08/1991","05/05/1999","5032273","513134","45.44386047","9.16794489","POINT (9.16794489 45.44386047)"
"10343","PM10 (SM2005)","µg/m³","708","Parona v. della Miseria","112","PV","Parona","N","28/09/2007",,"5014300","480733","45.28194289","8.75433614","POINT (8.75433614 45.28194289)"
"6316","Ossidi di Azoto","µg/m³","537","Lainate v.Mengato","176","MI","Lainate","S","25/09/1991","12/09/2013","5046000","502013","45.56754025","9.02580025","POINT (9.02580025 45.56754025)"
"12669","Cadmio","ng/m³","703","Schivenoglia v. Malpasso",,"MN","Schivenoglia","N","23/02/2008",,"4986922","663580","45.01688067","11.07609728","POINT (11.07609728 45.01688067)"
"6202","Ossidi di Azoto","µg/m³","591","Seriate v. Garibaldi","256","BG","Seriate","S","31/10/1991","30/07/2018","5059449","555672","45.68636206","9.71495853","POINT (9.71495853 45.68636206)"
"5832","Monossido di Carbonio","mg/m³","514","Rho via Buon Gesù","152","MI","Rho","S","02/10/1991","04/10/2023","5041100","503483","45.52342919","9.0446025","POINT (9.0446025 45.52342919)"
"5625","Biossido di Zolfo","µg/m³","502","Milano v.Juvara","122","MI","Milano","S","12/01/1968","18/07/2007","5035546","517377","45.47322769","9.22231536","POINT (9.22231536 45.47322769)"
"10035","Benzene","µg/m³","672","Cornale v.Libertà","74","PV","Cornale","N","02/02/2006",,"4987406","493238","45.04008561","8.91415717","POINT (8.91415717 45.04008561)"
"29041","Benzene","µg/m³","561","Como v.Cattaneo","202","CO","Como","N","01/08/1996",,"5073500","505203","45.81504217","9.06697886","POINT (9.06697886 45.81504217)"
"6614","Particolato Totale Sospeso","µg/m³","584","Bergamo v.Garibaldi","249","BG","Bergamo","S","15/06/1994","21/10/2005","5060449","551482","45.69568669","9.66126061","POINT (9.66126061 45.69568669)"
"6842","Biossido di Zolfo","µg/m³","659","Odolo v.Praes","349","BS","Odolo","S","08/10/1990","20/07/2004","5055661","608260","45.64605175","10.38929672","POINT (10.38929672 45.64605175)"
"10086","Ossidi di Azoto","µg/m³","696","Monzambano campo sportivo","88","MN","Monzambano","S","01/12/2006","01/08/2020","5027572","632338","45.38915861","10.69058081","POINT (10.69058081 45.38915861)"
"5737","Ozono","µg/m³","578","Varenna v.Polvani","220","LC","Varenna","S","17/02/1991","07/02/2008","5095134","522088","46.00942731","9.28531411","POINT (9.28531411 46.00942731)"
"20772","PM10 (SM2005)","µg/m³","683","Cassano d'Adda 2-v.Milano","133","MI","Cassano d'Adda","N","08/04/2024",,"5041567","540293","45.52647322","9.515991","POINT (9.515991 45.52647322)"
